"","name","longitude","latitude","prov","date","key"
"1784","Asclepias linaria Cav.",-102.297,22.726,"gbif",1987-09-06,"93824702"
"1785","Asclepias linaria Cav.",-102.297222,22.725556,"gbif",1987-09-06,"218943443"
"1786","Asclepias linaria Cav.",-104.075,23.591667,"gbif",1987-09-10,"1894533855"
"1787","Asclepias linaria Cav.",-98.113889,18.901944,"gbif",1987-09-07,"1895961241"
"1788","Asclepias linaria Cav.",-102.29722,22.72556,"gbif",1987-09-06,"3308548382"
"1789","Asclepias linaria Cav.",-98.517,19.079,"gbif",1987-10-27,"93824526"
"1790","Asclepias linaria Cav.",-98.516667,19.079167,"gbif",1987-10-27,"218942887"
"1791","Asclepias linaria Cav.",-111.194778,31.409617,"gbif",1987-10-22,"1846527323"
"1792","Asclepias linaria Cav.",-111.08389,31.512503,"gbif",1987-10-21,"1846527366"
"1793","Asclepias linaria Cav.",-98.536111,19.068611,"gbif",1987-10-27,"1895961081"
"1794","Asclepias linaria Cav.",-98.488056,19.066667,"gbif",1987-10-10,"1895961175"
"1795","Asclepias linaria Cav.",-98.48611,19.07083,"gbif",1987-10-10,"2807327992"
"1796","Asclepias linaria Cav.",-101.111,22.257,"gbif",1987-11-20,"93824616"
"1797","Asclepias linaria Cav.",-97.884,17.382,"gbif",1987-11-17,"93825796"
"1798","Asclepias linaria Cav.",-97.884167,17.3825,"gbif",1987-11-17,"218942891"
"1799","Asclepias linaria Cav.",-101.111111,22.257222,"gbif",1987-11-20,"218943599"
"1800","Asclepias linaria Cav.",-101.01,22.19,"gbif",1987-11-20,"1261127675"
"1801","Asclepias linaria Cav.",-98.486111,19.070833,"gbif",1987-11-16,"1895518260"
"1802","Asclepias linaria Cav.",-98.25,18.883333,"gbif",1987-11-08,"1895942497"
"1803","Asclepias linaria Cav.",-98.506667,19.071389,"gbif",1987-11-16,"1895961147"
"1804","Asclepias linaria Cav.",-98.208719,18.886086,"gbif",1987-11-08,"2629661832"
"1805","Asclepias linaria Cav.",-98.48611,19.07083,"gbif",1987-11-16,"2807430935"
"1806","Asclepias linaria Cav.",-97.88417,17.3825,"gbif",1987-11-17,"3307757948"
"1807","Asclepias linaria Cav.",-101.1,22.25722,"gbif",1987-11-20,"3308582586"
"1808","Asclepias linaria Cav.",-97.917,17.383,"gbif",1987-12-08,"93825983"
"1809","Asclepias linaria Cav.",-103.106,21.389,"gbif",1987-12-21,"93826201"
"1810","Asclepias linaria Cav.",-97.916667,17.383333,"gbif",1987-12-08,"218942825"
"1811","Asclepias linaria Cav.",-103.106111,21.389167,"gbif",1987-12-21,"218943649"
"1812","Asclepias linaria Cav.",-103.139454,21.053218,"gbif",1987-12-21,"1895518247"
"1813","Asclepias linaria Cav.",-104.113333,23.743611,"gbif",1987-12-08,"1895942305"
"1814","Asclepias linaria Cav.",-97.952778,18.908333,"gbif",1987-12-13,"1895961159"
"1815","Asclepias linaria Cav.",-97.91667,17.38333,"gbif",1987-12-08,"3307751601"
"1816","Asclepias linaria Cav.",-102.491389,21.115556,"gbif",1986-01-31,"1895942492"
"1817","Asclepias linaria Cav.",-102.483333,21.1,"gbif",1986-01-31,"2629450920"
"1818","Asclepias linaria Cav.",-100.812,19.835,"gbif",1986-02-27,"93826011"
"1819","Asclepias linaria Cav.",-100.812222,19.835,"gbif",1986-02-27,"218943186"
"1820","Asclepias linaria Cav.",-100.8175,19.837778,"gbif",1986-02-27,"1893704505"
"1821","Asclepias linaria Cav.",-100.81222,19.835,"gbif",1986-02-27,"3307827180"
"1822","Asclepias linaria Cav.",-101.68,19.485,"gbif",1986-03-02,"93824417"
"1823","Asclepias linaria Cav.",-101.680278,19.485278,"gbif",1986-03-02,"218943105"
"1824","Asclepias linaria Cav.",-96.95,19.45,"gbif",1986-03-30,"1259102343"
"1825","Asclepias linaria Cav.",-102.851122493572,20.1187196237534,"gbif",1986-03-13,"1893704564"
"1826","Asclepias linaria Cav.",-101.56,18.691667,"gbif",1986-03-02,"1893704613"
"1827","Asclepias linaria Cav.",-103.054167,21.040278,"gbif",1986-03-22,"1895942408"
"1828","Asclepias linaria Cav.",-101.683333,19.45,"gbif",1986-03-02,"2629658109"
"1829","Asclepias linaria Cav.",-96.933333,19.466667,"gbif",1986-03-30,"2629735117"
"1830","Asclepias linaria Cav.",-97.2,18.14,"gbif",1986-04-10,"1261127508"
"1831","Asclepias linaria Cav.",-97.393333,18.461667,"gbif",1986-04-09,"1893704577"
"1832","Asclepias linaria Cav.",-98.550278,18.943889,"gbif",1986-04-21,"1893704606"
"1833","Asclepias linaria Cav.",-98.958333,24.525,"gbif",1986-04-23,"1894149108"
"1834","Asclepias linaria Cav.",-98.566667,18.941667,"gbif",1986-04-21,"1895961232"
"1835","Asclepias linaria Cav.",-98,18.8333,"gbif",1986-04-09,"2612103657"
"1836","Asclepias linaria Cav.",-98,18.8333,"gbif",1986-04-10,"2612105376"
"1837","Asclepias linaria Cav.",-102.11,20.304,"gbif",1986-05-18,"93824410"
"1838","Asclepias linaria Cav.",-102.136,19.408,"gbif",1986-05-16,"93824444"
"1839","Asclepias linaria Cav.",-103.864,23.486,"gbif",1986-05-17,"93824491"
"1840","Asclepias linaria Cav.",-97.543889,17.740278,"gbif",1986-05-12,"218942802"
"1841","Asclepias linaria Cav.",-102.109722,20.303889,"gbif",1986-05-18,"218942809"
"1842","Asclepias linaria Cav.",-103.863889,23.485833,"gbif",1986-05-17,"218943066"
"1843","Asclepias linaria Cav.",-97.588611,18.587222,"gbif",1986-05-26,"218943095"
"1844","Asclepias linaria Cav.",-102.136111,19.408056,"gbif",1986-05-16,"218943439"
"1845","Asclepias linaria Cav.",-99.855,23.565,"gbif",1986-05-29,"1893704512"
"1846","Asclepias linaria Cav.",-97.975,19.078333,"gbif",1986-05-27,"1893704590"
"1847","Asclepias linaria Cav.",-102.13,19.416667,"gbif",1986-05-16,"1893704608"
