"","name","longitude","latitude","prov","date","key"
"148","Asclepias erosa Torr.",-114.963552,37.692857,"gbif",2020-05-24,"2634053043"
"149","Asclepias erosa Torr.",-114.724619,36.457362,"gbif",2020-05-25,"2634059582"
"150","Asclepias erosa Torr.",-115.817082,33.882296,"gbif",2020-05-29,"2634117482"
"151","Asclepias erosa Torr.",-115.427068,36.060211,"gbif",2020-05-22,"2634246939"
"152","Asclepias erosa Torr.",-116.544987,33.14208,"gbif",2020-05-25,"2634278568"
"153","Asclepias erosa Torr.",-115.721487,35.585049,"gbif",2020-05-27,"2634281901"
"154","Asclepias erosa Torr.",-118.124869,35.739895,"gbif",2020-05-23,"2634428054"
"155","Asclepias erosa Torr.",-116.505495,32.335953,"gbif",2020-05-30,"2634451756"
"156","Asclepias erosa Torr.",-116.4796,32.362592,"gbif",2020-05-30,"2634500165"
"157","Asclepias erosa Torr.",-116.546191,33.14464,"gbif",2020-05-25,"2634553616"
"158","Asclepias erosa Torr.",-114.170145,36.467208,"gbif",2020-05-13,"2963930371"
"159","Asclepias erosa Torr.",-118.935579,35.406264,"gbif",2020-05-24,"2977158168"
"160","Asclepias erosa Torr.",-116.246943,34.199106,"gbif",2020-05-10,"3018069410"
"161","Asclepias erosa Torr.",-116.392007,34.061791,"gbif",2020-05-07,"3031648720"
"162","Asclepias erosa Torr.",-116.17485,34.111186,"gbif",2020-05-20,"3031966721"
"163","Asclepias erosa Torr.",-118.22158,39.082633,"gbif",2020-05-28,"3031968725"
"164","Asclepias erosa Torr.",-116.505507,32.33595,"gbif",2020-05-30,"3070342015"
"165","Asclepias erosa Torr.",-116.479665,32.362572,"gbif",2020-05-30,"3070349877"
"166","Asclepias erosa Torr.",-116.526341,32.297654,"gbif",2020-05-16,"3070617914"
"167","Asclepias erosa Torr.",-113.366366,37.024712,"gbif",2020-05-25,"3124603665"
"168","Asclepias erosa Torr.",-116.058936,32.500208,"gbif",2020-06-06,"2641409055"
"169","Asclepias erosa Torr.",-116.590648,33.226062,"gbif",2020-06-09,"2641452440"
"170","Asclepias erosa Torr.",-115.448116,36.082359,"gbif",2020-06-11,"2641455781"
"171","Asclepias erosa Torr.",-115.681428,34.736347,"gbif",2020-06-07,"2641482513"
"172","Asclepias erosa Torr.",-116.793389,33.387293,"gbif",2020-06-17,"2802738596"
"173","Asclepias erosa Torr.",-116.396125,34.057113,"gbif",2020-06-07,"2802835504"
"174","Asclepias erosa Torr.",-115.445558,36.076676,"gbif",2020-06-18,"2802953335"
"175","Asclepias erosa Torr.",-116.035325,34.146746,"gbif",2020-06-19,"2803032105"
"176","Asclepias erosa Torr.",-117.983108,35.365892,"gbif",2020-06-12,"2803127494"
"177","Asclepias erosa Torr.",-116.793956,33.386348,"gbif",2020-06-17,"2813927644"
"178","Asclepias erosa Torr.",-117.654078,38.507883,"gbif",2020-06-27,"2823225687"
"179","Asclepias erosa Torr.",-116.395958,34.057783,"gbif",2020-06-05,"2826472223"
"180","Asclepias erosa Torr.",-116.396308,34.056297,"gbif",2020-06-07,"3031584778"
"181","Asclepias erosa Torr.",-115.399227,35.039336,"gbif",2020-06-19,"3031614747"
"182","Asclepias erosa Torr.",-116.395587,34.05879,"gbif",2020-06-07,"3031645770"
"183","Asclepias erosa Torr.",-115.883492,33.916705,"gbif",2020-06-12,"3031974753"
"184","Asclepias erosa Torr.",-116.069703,35.268292,"gbif",2020-07-02,"2814470402"
"185","Asclepias erosa Torr.",-115.174195,37.837833,"gbif",2020-07-11,"2818633371"
"186","Asclepias erosa Torr.",-116.246708,34.200036,"gbif",2020-07-19,"2823147007"
"187","Asclepias erosa Torr.",-115.73718,36.156162,"gbif",2020-07-27,"2826235419"
"188","Asclepias erosa Torr.",-119.0559,36.1488,"gbif",2020-07-25,"2826371070"
"189","Asclepias erosa Torr.",-115.737352,36.156071,"gbif",2020-07-27,"2826438456"
"190","Asclepias erosa Torr.",-115.726086,36.157567,"gbif",2020-07-27,"2826470458"
"191","Asclepias erosa Torr.",-118.3779,35.642,"gbif",2020-07-01,"2963785617"
"192","Asclepias erosa Torr.",-116.095969,32.395725,"gbif",2020-07-04,"2988642913"
"193","Asclepias erosa Torr.",-115.780022,33.801386,"gbif",2020-07-17,"3031831833"
"194","Asclepias erosa Torr.",-115.451604,36.073726,"gbif",2020-08-07,"2850652687"
"195","Asclepias erosa Torr.",-114.535143,36.713575,"gbif",2020-08-05,"2851129601"
"196","Asclepias erosa Torr.",-114.534841,36.713496,"gbif",2020-08-05,"2851219598"
"197","Asclepias erosa Torr.",-119.044639,35.956263,"gbif",2020-08-28,"2860126741"
"198","Asclepias erosa Torr.",-116.24257,34.048217,"gbif",2020-09-02,"2860017373"
"199","Asclepias erosa Torr.",-116.347202,36.445921,"gbif",2020-09-17,"2864662964"
"200","Asclepias erosa Torr.",-118.58767,34.826522,"gbif",2020-09-12,"2864703751"
"201","Asclepias erosa Torr.",-116.827163,33.41988,"gbif",2020-09-29,"2873906195"
"202","Asclepias erosa Torr.",-116.39605,34.057308,"gbif",2020-09-25,"2883116007"
"203","Asclepias erosa Torr.",-116.855253,33.440225,"gbif",2020-10-04,"2898298684"
"204","Asclepias erosa Torr.",-118.899308,34.762103,"gbif",2020-10-23,"2963842631"
"205","Asclepias erosa Torr.",-119.002389,36.109375,"gbif",2020-10-23,"2984466841"
"206","Asclepias erosa Torr.",-115.4221,35.051194,"gbif",2020-11-28,"3314187498"
"207","Asclepias erosa Torr.",-116.231111,32.934167,"gbif",2019-01-16,"1990536676"
"208","Asclepias erosa Torr.",-116.230556,32.936111,"gbif",2019-01-16,"1990536693"
"209","Asclepias erosa Torr.",-116.231111,32.934167,"gbif",2019-01-16,"1990536766"
"210","Asclepias erosa Torr.",-116.230556,32.936111,"gbif",2019-01-16,"1990536778"
"211","Asclepias erosa Torr.",-115.856758,34.177862,"gbif",2019-01-20,"1990620843"
"212","Asclepias erosa Torr.",-115.733848,33.909626,"gbif",2019-03-25,"3330741518"
"213","Asclepias erosa Torr.",-115.724439,33.906705,"gbif",2019-03-25,"3330779499"
"214","Asclepias erosa Torr.",-116.539761,33.144343,"gbif",2019-04-11,"2236857965"
"215","Asclepias erosa Torr.",-116.141808,32.72243,"gbif",2019-04-07,"2236889554"
"216","Asclepias erosa Torr.",-115.24363,33.929484,"gbif",2019-04-19,"2237456599"
"217","Asclepias erosa Torr.",-111.658722,36.778557,"gbif",2019-04-22,"2237489209"
"218","Asclepias erosa Torr.",-116.246804,34.200937,"gbif",2019-04-18,"2238789801"
"219","Asclepias erosa Torr.",-115.847504,33.905834,"gbif",2019-04-28,"2238924179"
"220","Asclepias erosa Torr.",-116.295737,36.411061,"gbif",2019-04-27,"2242770734"
"221","Asclepias erosa Torr.",-117.269867,36.386189,"gbif",2019-04-27,"2423134442"
"222","Asclepias erosa Torr.",-117.213572,34.641029,"gbif",2019-05-01,"2242899149"
"223","Asclepias erosa Torr.",-115.442118,36.062285,"gbif",2019-05-09,"2242916665"
"224","Asclepias erosa Torr.",-116.07787,35.79986,"gbif",2019-05-10,"2242929685"
"225","Asclepias erosa Torr.",-115.4421,36.061592,"gbif",2019-05-12,"2242962815"
"226","Asclepias erosa Torr.",-114.515533,36.440722,"gbif",2019-05-16,"2243017410"
"227","Asclepias erosa Torr.",-116.869858,33.4403,"gbif",2019-05-10,"2244218563"
"228","Asclepias erosa Torr.",-118.721974,35.475875,"gbif",2019-05-20,"2244292993"
"229","Asclepias erosa Torr.",-118.722805,35.476573,"gbif",2019-05-20,"2251853507"
"230","Asclepias erosa Torr.",-116.527812,33.135868,"gbif",2019-05-25,"2251887271"
"231","Asclepias erosa Torr.",-116.23048,32.936121,"gbif",2019-05-25,"2251899537"
"232","Asclepias erosa Torr.",-116.23061,32.936156,"gbif",2019-05-25,"2251901233"
"233","Asclepias erosa Torr.",-115.818893,33.884064,"gbif",2019-05-28,"2251951678"
"234","Asclepias erosa Torr.",-116.231037,32.938235,"gbif",2019-05-31,"2251997868"
"235","Asclepias erosa Torr.",-116.232714,32.939752,"gbif",2019-05-31,"2252000318"
"236","Asclepias erosa Torr.",-116.313853,36.413531,"gbif",2019-05-31,"2265801512"
