"","name","longitude","latitude","prov","date","key"
"195","Asclepias angustifolia Schweig.",-108.45,30.81,"gbif",1995-04-01,"1893529014"
"196","Asclepias angustifolia Schweig.",-108.421667,30.906667,"gbif",1995-04-15,"1893529025"
"197","Asclepias angustifolia Schweig.",-108.38,30.735,"gbif",1995-04-08,"1893529039"
"198","Asclepias angustifolia Schweig.",-108.51,30.836667,"gbif",1995-04-16,"1893529069"
"199","Asclepias angustifolia Schweig.",-108.758333,28.375,"gbif",1995-05-05,"1893589492"
"200","Asclepias angustifolia Schweig.",-108.758333,28.370833,"gbif",1995-05-05,"2630599311"
"201","Asclepias angustifolia Schweig.",-108.913333,28.396944,"gbif",1995-09-07,"1893589478"
"202","Asclepias angustifolia Schweig.",-108.915278,28.395833,"gbif",1995-09-07,"2630599486"
"203","Asclepias angustifolia Schweig.",-100.238,19.99,"gbif",1994-03-09,"93824203"
"204","Asclepias angustifolia Schweig.",-100.237778,19.990278,"gbif",1994-03-09,"218941903"
"205","Asclepias angustifolia Schweig.",-100.231667,20.001667,"gbif",1994-03-09,"1893617566"
"206","Asclepias angustifolia Schweig.",-100.15,19.95,"gbif",1994-03-09,"2629681300"
"207","Asclepias angustifolia Schweig.",-100.23778,19.99028,"gbif",1994-03-09,"3308507067"
"208","Asclepias angustifolia Schweig.",-110.35389,31.47296,"gbif",1994-08-03,"2270517804"
"209","Asclepias angustifolia Schweig.",-99.475278,24.011111,"gbif",1994-09-23,"218941858"
"210","Asclepias angustifolia Schweig.",-98.71,24.9,"gbif",1994-09-21,"1261042619"
"211","Asclepias angustifolia Schweig.",-99.46,24,"gbif",1994-09-23,"1261042653"
"212","Asclepias angustifolia Schweig.",-99.475281,24.011111,"gbif",1994-09-23,"1895496402"
"213","Asclepias angustifolia Schweig.",-104.002969,20.371835,"gbif",1993-03-31,"1893617575"
"214","Asclepias angustifolia Schweig.",-103.993889,20.341667,"gbif",1993-03-31,"2629446923"
"215","Asclepias angustifolia Schweig.",-96.981389,18.538056,"gbif",1992-05-01,"1419235008"
"216","Asclepias angustifolia Schweig.",-108.2,28.3,"gbif",1992-06-04,"93823198"
"217","Asclepias angustifolia Schweig.",-108.2,28.3,"gbif",1992-06-04,"218941853"
"218","Asclepias angustifolia Schweig.",-108.2,28.3,"gbif",1992-06-04,"1258424877"
"219","Asclepias angustifolia Schweig.",-108.208,28.308,"gbif",1992-06-04,"3308469938"
"220","Asclepias angustifolia Schweig.",-111.0881,31.4285,"gbif",1991-05-25,"1846488919"
"221","Asclepias angustifolia Schweig.",-111.195,31.423,"gbif",1991-05-25,"2270616810"
"222","Asclepias angustifolia Schweig.",-99.212,21.644,"gbif",1991-08-09,"93824257"
"223","Asclepias angustifolia Schweig.",-99.2125,21.644167,"gbif",1991-08-09,"218941925"
"224","Asclepias angustifolia Schweig.",-104.73,20.42,"gbif",1991-08-18,"1261880203"
"225","Asclepias angustifolia Schweig.",-99.533333,21.133333,"gbif",1991-08-09,"1893617625"
"226","Asclepias angustifolia Schweig.",-104.75,20.416667,"gbif",1991-08-18,"1895496386"
"227","Asclepias angustifolia Schweig.",-99.179722,21.600556,"gbif",1991-08-07,"1895939292"
"228","Asclepias angustifolia Schweig.",-99.2125,21.644167,"gbif",1991-08-09,"1895939342"
"229","Asclepias angustifolia Schweig.",-99.121111,21.627583,"gbif",1991-08-09,"2629416515"
"230","Asclepias angustifolia Schweig.",-99.180478,21.606218,"gbif",1991-08-07,"2629427058"
"231","Asclepias angustifolia Schweig.",-104.75,20.41667,"gbif",1991-08-18,"2807197009"
"232","Asclepias angustifolia Schweig.",-104.75,20.41667,"gbif",1991-08-18,"2807627506"
"233","Asclepias angustifolia Schweig.",-99.2125,21.64417,"gbif",1991-08-09,"3307949579"
"234","Asclepias angustifolia Schweig.",-103.807778,19.771945,"gbif",1991-09-28,"1261881322"
"235","Asclepias angustifolia Schweig.",-99.841667,24.741667,"gbif",1991-09-06,"1895496356"
"236","Asclepias angustifolia Schweig.",-99.194,21.479,"gbif",1990-05-11,"93824253"
"237","Asclepias angustifolia Schweig.",-99.193889,21.479167,"gbif",1990-05-11,"218941915"
"238","Asclepias angustifolia Schweig.",-99.2,21.47,"gbif",1990-05-11,"1261127856"
